targetid,source_id,ra,dec,n_epochs,delta_rv,S,S_robust,S_min_loo,chi2_constant,chi2_pvalue,d_max,passed_hardening
39633020285617842,,0.0,0.0,3,34.25975488394158,12.727169715459597,4.353953101986505,4.353953101986505,164.98084896611192,0.0,15.79352477027839,False
39632946025465088,,0.0,0.0,5,24.74578169912133,3.729791199711077,0.0,0.0,18.911342393442197,0.0008180994372928296,4.518571337333547,False
39632941013271156,,0.0,0.0,6,26.00205538003985,0.6351786960590252,0.0,0.0,6.4034519759272435,0.26891597863295824,1.8724577483739568,False
39632981119207914,,0.0,0.0,3,96.41013547524902,2.912567518891355,1.121233827663406,1.121233827663406,11.483049552100944,0.00320987020880914,3.906931130189559,False
39632930724643632,,0.0,0.0,5,63.76804042610075,22.576307855479893,1.0666288698782846,1.0666288698782846,514.6896763854031,0.0,27.333660254656056,False
39633020281425098,,0.0,0.0,3,74.04416756459973,134.99378281054825,4.0741273693972735,4.0741273693972735,18226.321397501473,0.0,165.3948769008981,False
39633020281425321,,0.0,0.0,3,76.48628713431654,0.0,0.0,0.0,2.8503657890360574,0.24046447955118933,2.9120640918004246,False
2781793392525317,,0.0,0.0,3,93.12250514048283,3.664952945252785,0.6471119683351396,0.6471119683351396,16.431880090917062,0.00027031028760382547,4.570869421439807,False
39633000807270318,,0.0,0.0,3,44.90140825011966,12.463855102658231,3.821913223955423,3.821913223955423,158.34768402005963,0.0,20.9198590274089,False
39633005706217456,,0.0,0.0,3,30.048499665165693,10.459652702106947,2.788791500077917,2.788791500077917,112.40433464869317,0.0,12.173947235344448,False
39633034751770800,,0.0,0.0,3,29.145551129182984,0.0,0.0,0.0,1.4260635998193485,0.490155887895935,2.018332687680823,False
39633039520695437,,0.0,0.0,3,168.79455224636268,3.6441046458660646,0.0,0.0,16.279498670022637,0.000291710310633575,4.619042529350323,False
39632976136375158,,0.0,0.0,3,23.82608698328285,3.4333200572996816,0.0,0.0,14.78768661585629,0.0006150276646934572,3.7665456251066156,False
39628517419255535,,0.0,0.0,3,53.04975391384927,1.3157522656854144,0.0,0.0,4.731204024656301,0.0938927587525189,2.6657008347241637,False
2781764175003655,,0.0,0.0,3,30.787280286164936,0.0,0.0,0.0,1.9639066632956605,0.37457870733886134,1.4975113997862723,False
39633000803075128,,0.0,0.0,3,32.53565323306837,8.123648659518576,4.045182090451258,4.045182090451258,68.99366754329796,9.992007221626409e-16,8.24906678041219,False
39632976140568263,,0.0,0.0,3,59.770161138217595,34.74803676021922,15.383896291604634,15.383896291604634,1210.4260586895462,0.0,39.063404607607765,True
2781689050824704,,0.0,0.0,3,53.56135291031879,2.969899515091466,0.0,0.0,11.820303129740527,0.0027117758462834596,6.695370451183705,False
2781694159486980,,0.0,0.0,3,33.190107431332876,1.3487431787223927,0.0,0.0,4.819108162150184,0.08985535384277321,2.6225174247082848,False
39632930988883994,,0.0,0.0,4,31.931820314984854,0.0,0.0,0.0,2.295723260610866,0.5133407118039095,1.3506729238017945,False
39628025075077178,,0.0,0.0,3,51.183302711588915,0.0,0.0,0.0,1.4495644546637882,0.4844300530943375,1.3551052477491963,False
39627886960840584,,0.0,0.0,3,101.63700345480345,3.2004416369108815,0.0,0.0,13.242826671272804,0.0013315476912879598,4.097271342270401,False
39627989150861701,,0.0,0.0,3,24.30770995133205,0.0,0.0,0.0,0.9221014795639527,0.6306206790305021,1.178890167830969,False
39627905013123862,,0.0,0.0,3,23.53998840910314,34.03375711686533,0.0,0.0,1161.2966234897815,0.0,41.32594931702927,False
39627929176508943,,0.0,0.0,3,35.983985502653155,0.0,0.0,0.0,0.867122665239416,0.6481965358048163,1.1065094072758916,False
39627899136901634,,0.0,0.0,3,29.253133030554693,0.0,0.0,0.0,1.0821913904846907,0.5821100875672953,1.543307355594813,False
39627899132709526,,0.0,0.0,3,42.90953908063857,1.4830187648465512,0.0,0.0,5.19934465688699,0.074297919541077,4.134213611257086,False
39627923220595596,,0.0,0.0,3,24.05387017299583,2.694849723569898,0.5705664213764388,0.5705664213764388,10.262215032624756,0.005910011413708838,3.1872732233546293,False
39627899065598614,,0.0,0.0,3,22.129404334751523,0.0,0.0,0.0,0.9427831002182113,0.6241331511583428,1.8375310093345762,False
39627941260296583,,0.0,0.0,3,59.00880105956549,9.044503010986938,3.74906047789354,3.74906047789354,84.80303471575179,0.0,9.671751610393214,False
39627880992342618,,0.0,0.0,3,27.915679189466587,1.7003293447139454,0.0,0.0,5.891119880495355,0.052572614050576005,3.8691010153550165,False
39628007177982847,,0.0,0.0,3,346.9382005143676,8.966608065654317,3.072547200986738,3.072547200986738,83.40006020305704,0.0,9.546054981717592,False
39627983245281887,,0.0,0.0,3,28.78781979994683,0.0,0.0,0.0,0.7083927926834123,0.7017371352147774,0.8659494851010057,False
39627983161395435,,0.0,0.0,3,23.958689793610816,0.0,0.0,0.0,0.2656592578473669,0.8756142587452707,1.1588497807776952,False
39627880925236238,,0.0,0.0,3,79.38139827148085,2.2326996565311865,0.0,0.0,7.984947756274478,0.01845400464466085,3.6286207563644264,False
39628031047763693,,0.0,0.0,3,159.80525680802532,7.340863878387389,0.0,0.0,56.88828248101274,4.434230760352875e-13,9.818821162250254,False
2803700330397696,,0.0,0.0,6,58.157121349562914,46.80735398413073,33.89144940042784,33.89144940042784,2196.9283869957185,0.0,39.93114179563694,True
39632936454065003,,0.0,0.0,3,35.42874019322929,16.606704562540394,0.0,0.0,278.78263642749994,0.0,20.33544392223727,False
39632931492203476,,0.0,0.0,3,21.152881264284808,5.12956456706931,0.0,0.0,29.312432647732958,4.314059443011331e-07,6.048666401304598,False
39628528341226801,,0.0,0.0,3,40.42859786253612,0.0,0.0,0.0,1.244379216205329,0.5367678387106477,1.3312143674401944,False
39632931500590270,,0.0,0.0,3,20.989747670539487,3.4076194331979464,0.0,0.0,14.611870201508294,0.0006715412590647674,4.4110504193706355,False
39632941810189379,,0.0,0.0,5,48.11709548321751,13.409504093359205,4.09140029437936,4.09140029437936,184.8148000298173,0.0,14.919914412765982,False
39632981786102305,,0.0,0.0,3,30.52537080315903,0.0,0.0,0.0,2.535699797992287,0.28143608772883644,2.134703732708595,False
39632931609641070,,0.0,0.0,5,31.402623250226767,3.912871629857917,2.2449238310149378,2.2449238310149378,20.31056439174695,0.000433608254622575,3.8026405065786624,False
39632971803656471,,0.0,0.0,3,22.480238500614036,10.043054983135077,1.1698059220122223,1.1698059220122223,103.86295339427429,0.0,13.248635800024093,False
39632967017955871,,0.0,0.0,3,21.296630607739175,1.4526448397180698,0.0,0.0,5.110177030359536,0.07768535542976229,2.1708779545692716,False
616093698911896432,,0.0,0.0,4,39.27405879622321,2.0600855235773015,0.0,0.0,8.243952364452765,0.04123003062851871,3.045606850187193,False
39632961758301922,,0.0,0.0,3,25.675585783557622,6.017704023977809,0.3645721607621031,0.3645721607621031,39.21276172019872,3.0553219954043698e-09,8.0739687081079,False
39627812625187570,,0.0,0.0,4,26.09239025870337,43.66644736199469,12.558807513673651,12.558807513673651,1910.758625217853,0.0,51.69135508882189,True
39627812625190417,,0.0,0.0,3,24.33195062020714,13.669344370248766,2.6914234973319298,2.6914234973319298,189.8509755124516,0.0,18.143365943220054,False
39627824700590438,,0.0,0.0,5,26.042581473617105,8.049510497957185,3.7830264301541643,3.7830264301541643,69.79461925672291,2.5091040356528538e-14,9.362684996781308,False
39627806585391161,,0.0,0.0,3,25.041290552493788,9.478565605402732,0.0,0.0,92.84320593592366,0.0,20.40703187477928,False
39627818551738489,,0.0,0.0,3,59.94842480748577,11.303728631091904,3.682699544399649,3.682699544399649,130.77428096536684,0.0,15.92889099918978,False
39627806472146417,,0.0,0.0,4,37.64123257088622,17.173647432716642,6.121769496999676,6.121769496999676,298.93416614325486,0.0,19.890452763015773,True
39627812507751679,,0.0,0.0,3,39.36473721706579,40.35533461413329,20.475352800635772,20.475352800635772,1631.5530318186643,0.0,41.55532672082377,True
39627685575524470,,0.0,0.0,3,59.40004749604377,1.0709067860549144,0.0,0.0,4.146841344418466,0.12575487891712178,2.251779069283109,False
39627697734815982,,0.0,0.0,7,223.17572615902992,12.94529863696964,8.969928669862778,8.969928669862778,174.58075680032803,0.0,9.441947927510212,True
39627697734813533,,0.0,0.0,5,21.980627232662513,3.276315270306646,1.6854773414328916,1.6854773414328916,15.734241750444511,0.0033973120862546002,3.0908240780436262,False
39627685680384150,,0.0,0.0,4,21.911635332390134,7.647999162070848,0.3880308181882842,0.3880308181882842,62.49189118303639,1.724176357242868e-13,8.763165380971532,False
39627727954773460,,0.0,0.0,3,50.91739931545612,2.4310292409544907,0.0,0.0,8.909903170375767,0.011620882483853623,3.254990832292669,False
39627727954775821,,0.0,0.0,3,72.18308339533093,2.0604381803000997,0.0,0.0,7.245405494838386,0.026710387416430725,2.600581136067793,False
2780870008111104,,0.0,0.0,3,39.19682194633677,0.0,0.0,0.0,1.2052195022026446,0.5473812416209317,1.0118170801961146,False
39627764071925323,,0.0,0.0,5,37.39634922753578,1.5041005721411986,0.0,0.0,7.262318531115481,0.12265839700551029,2.6748441120321,False
2802920634449920,,0.0,0.0,3,22.50165722367788,10.397855001419236,3.5032837890413733,3.5032837890413733,111.11538863053903,0.0,13.192069011381284,False
39627770111722363,,0.0,0.0,4,65.10748369015721,0.0,0.0,0.0,2.5509928202615737,0.46614598244622163,1.9948893206061875,False
2780894121164804,,0.0,0.0,3,58.27776142694523,2.708380062925199,0.0,0.0,10.335322565250705,0.005697878977366733,4.713501713114403,False
616088449941767169,,0.0,0.0,5,27.335367589009437,2.1469184889705026,0.0,0.0,9.609258998283385,0.04754998951640399,3.412332014652474,False
39627697629958501,,0.0,0.0,6,22.472841772655933,2.453286567561231,1.2375421214961564,1.2375421214961564,12.018614982576368,0.03453360059603683,2.3760418028264976,False
39627709688584002,,0.0,0.0,3,26.768665992320138,7.778135191599471,0.0,0.0,63.49938705879815,1.63202784619898e-14,15.215668266210827,False
39627697629956583,,0.0,0.0,5,76.13352715597858,5.386078730296121,2.093218358779772,2.093218358779772,34.00984408894827,7.41732718023691e-07,6.42567727675275,False
39627866912066863,,0.0,0.0,3,20.764157550511637,0.0,0.0,0.0,1.7965566033115243,0.4072702529826434,1.080887661771988,False
2780894213439513,,0.0,0.0,3,25.310916121365345,0.7546865409867772,0.0,0.0,3.5695517751465866,0.16783467062095525,2.057920894429085,False
39627739958871602,,0.0,0.0,6,28.608366582867376,14.387747461254923,11.006519790088937,11.006519790088937,213.0072770088475,0.0,10.057500142070914,True
39627727875081085,,0.0,0.0,4,42.17026873331387,9.434450767458962,0.0,0.0,93.00886128360699,0.0,10.476213939534906,False
2780888165253136,,0.0,0.0,3,20.15524257312037,0.0,0.0,0.0,0.8179432130015952,0.6643330947956269,1.1715427082015837,False
39627733914882242,,0.0,0.0,3,20.380450258292512,1.400784252662147,0.0,0.0,4.962196522506249,0.08365130413844135,2.455025227740016,False
39627727879275314,,0.0,0.0,4,69.63259581188221,1.2290904638541222,0.0,0.0,5.510663368337141,0.13800221917697875,2.863967365796286,False
39627721843671154,,0.0,0.0,5,33.2416706278656,7.670375342503945,0.0,0.0,63.834657894892516,4.5274894944213884e-13,8.610098144599105,False
39627733885519983,,0.0,0.0,3,61.43693714602614,0.0,0.0,0.0,1.4650241060147815,0.48069992841167686,1.2617256642703414,False
39627752046855549,,0.0,0.0,5,41.13722407162906,1.3052603293799612,0.0,0.0,6.703704527453085,0.15239938037737433,1.9993875942061183,False
39627752051049367,,0.0,0.0,3,126.06772038657846,4.762999362600424,1.1293046389897758,1.1293046389897758,25.68616292813205,2.644360063031037e-06,4.811028721747661,False
39627854819887509,,0.0,0.0,3,21.42668891943024,0.0,0.0,0.0,2.066120432355271,0.3559161120603215,1.4728191248635654,False
39627872968642837,,0.0,0.0,3,102.92861589878567,17.344254990450903,0.0,0.0,303.82318117378105,0.0,21.534742501942763,False
39627782442975854,,0.0,0.0,3,43.13372015613473,0.0,0.0,0.0,0.8906112916545205,0.6406284406959937,1.1182925831823285,False
39627746082554036,,0.0,0.0,6,23.46582190234481,24.546404378095094,18.351896317755557,18.351896317755557,608.525967892966,0.0,17.21503203998146,True
39627770338215211,,0.0,0.0,4,46.2484877821452,10.709494069712829,5.443153812455396,5.443153812455396,118.69326322921424,0.0,11.010339276200648,True
2780942703788043,,0.0,0.0,3,166.02863095410507,7.382630795001183,0.0,0.0,57.503237455299804,3.260725023324085e-13,8.04933478697556,False
39627770342409945,,0.0,0.0,3,20.22716227590976,9.15750737949901,0.0,0.0,86.85994140557885,0.0,13.725007575194672,False
39627740135035169,,0.0,0.0,3,77.53722421464194,2.610376369292276,0.0,0.0,9.814064789359525,0.0073943994626781695,4.136653401630304,False
2780857987235853,,0.0,0.0,3,24.439871770298055,1.2952902168381966,0.0,0.0,4.677776745836742,0.0964347781806616,2.6207137955568194,False
2802890422878208,,0.0,0.0,3,50.18743383394313,154.88695450292718,0.7629369797339265,0.7629369797339265,23992.96867519183,0.0,247.74125616449467,False
39627733860353364,,0.0,0.0,3,34.91652887695046,0.0,0.0,0.0,1.312903596057406,0.5186884847783082,1.304846773206925,False
39627751975556357,,0.0,0.0,3,29.82860976330572,6.0635892476904925,1.800368329650293,1.800368329650293,39.767114564707754,2.315691971510603e-09,6.528699799401584,False
39627709806021785,,0.0,0.0,3,45.1815846036963,0.0,0.0,0.0,2.365118157086049,0.3064933934829642,2.213165822609715,False
39627727807972089,,0.0,0.0,3,38.814518195481014,1.8866290745704553,0.0,0.0,6.559369265014572,0.03764012540756767,3.6847019094371425,False
39627733851966568,,0.0,0.0,4,20.082335859434714,3.115809682801027,1.4096973197641187,1.4096973197641187,13.708269979436635,0.003330380015550083,3.0857542950174106,False
2802878326505472,,0.0,0.0,3,59.853083240533834,92.47730435270125,12.099001432551841,12.099001432551841,8555.051820342138,0.0,107.82149699808937,True
39627733877135530,,0.0,0.0,4,22.78382720230445,0.0,0.0,0.0,3.2798433350613103,0.35045794459442314,1.879332945312309,False
2780900194516998,,0.0,0.0,3,22.328372018483833,1.5076189858181084,0.0,0.0,5.272915006399222,0.07161451492107107,3.2242852410836256,False
39627806488924516,,0.0,0.0,4,41.42236888938411,0.0,0.0,0.0,1.772976292829404,0.6208331787626478,1.134769048698775,False
39627824679621041,,0.0,0.0,6,79.09706527035911,0.0,0.0,0.0,4.352816400177848,0.4998141704969591,1.6323636565833657,False
39627806564419558,,0.0,0.0,3,73.94776033192011,2.161863827281118,0.0,0.0,7.673655207706564,0.021561895834486866,3.0606553454532386,False
39627818644018263,,0.0,0.0,4,256.05436349622033,13.653294152235356,4.315275796913387,4.315275796913387,190.41244120746418,0.0,28.895495628916,False
39627824662843445,,0.0,0.0,3,28.41727086516292,1.2148305697711062,0.0,0.0,4.475813313250391,0.10668159200211969,2.492323213737832,False
39627824662839456,,0.0,0.0,3,43.3067362944263,0.0,0.0,0.0,2.7930073344912643,0.24746065798480887,2.2192993500031175,False
39627782388453431,,0.0,0.0,3,47.21856111235162,57.973713949801805,10.168242923766334,10.168242923766334,3363.9515091334442,0.0,82.40072653714591,True
39627727921221693,,0.0,0.0,3,29.996912659480508,1.65635604794754,0.0,0.0,5.743515357572393,0.05659935561192131,2.4908336056014746,False
39627727896052250,,0.0,0.0,3,80.25327711641886,0.6394644449767023,0.0,0.0,3.408914776389362,0.18187104478222904,1.5929411427141897,False
616088589066830024,,0.0,0.0,9,51.70716422400337,0.0,0.0,0.0,6.259376794302045,0.6182028214393025,1.5783663306392661,False
616088583027033246,,0.0,0.0,7,90.94557928095733,0.0,0.0,0.0,5.551870457669105,0.4752097576151876,1.6179493463057686,False
39627836759216620,,0.0,0.0,3,22.307126484902355,0.0,0.0,0.0,2.8115454430062363,0.2451775292875369,1.8605211365114989,False
39627854878607446,,0.0,0.0,4,154.8217081839508,15.216856149458566,7.826999962767204,7.826999962767204,235.55271107331498,0.0,13.62267565671253,True
2780960831569933,,0.0,0.0,3,25.210858173578856,1.0155919482767333,0.0,0.0,4.031427005404531,0.13322531282559358,2.462234266815779,False
39627788466001024,,0.0,0.0,3,36.4477504454038,11.35214804272626,0.0,0.0,131.87126518397363,0.0,15.055949196957625,False
39627800545593843,,0.0,0.0,3,35.05209290310026,1.8194319219884976,0.0,0.0,6.310332518750759,0.042631312548013334,2.6636409089113795,False
39627842744486189,,0.0,0.0,4,25.50393718683111,1.3015192686687567,0.0,0.0,5.693952406716055,0.1274875111946322,1.9598753587606224,False
39627709768272826,,0.0,0.0,4,26.200967486102684,1.767750084486085,0.0,0.0,7.124940361200561,0.06802033839865906,2.5941688589241987,False
39627824667035872,,0.0,0.0,3,27.415740284284617,2.9555103939070313,0.0,0.0,11.735041688492496,0.0028298803588475696,3.562931772068215,False
2780990997004290,,0.0,0.0,3,44.79916379981646,1.126099704932143,0.0,0.0,4.2681005454482595,0.1183569438334664,1.9350211686726608,False
39627824667037342,,0.0,0.0,3,20.25933066712686,0.46037181601545296,0.0,0.0,3.211942208981366,0.20069456485451043,1.8827449209345775,False
39627697718038374,,0.0,0.0,6,135.61382428644092,8.33184571324751,0.8764145568717773,0.8764145568717773,75.41965298936091,7.549516567451064e-15,10.239658257255181,False
2780918435545097,,0.0,0.0,3,58.375977555236105,2.117319748781619,0.0,0.0,7.483042918580659,0.02371798970992911,3.503647708880967,False
39627764189369237,,0.0,0.0,3,25.66025273881138,6.491068842370879,0.0,0.0,45.13397471639803,1.5822743115734283e-10,7.490541907641116,False
39627776264771892,,0.0,0.0,6,20.645365990192744,0.5804690726043197,0.0,0.0,6.336944344250119,0.27479928405802945,1.7867468183890154,False
2802951047348224,,0.0,0.0,3,30.359071517782724,21.692730017585433,6.697021388056806,6.697021388056806,473.57453561585214,0.0,25.765798059550953,True
39627788453413148,,0.0,0.0,3,26.596432095575558,5.099063919531943,0.0,0.0,29.000452855472467,5.042334771943047e-07,7.290409188679727,False
39627788449220647,,0.0,0.0,3,21.224624517605093,1.2848825193521596,0.0,0.0,4.650923088536753,0.09773832307667063,2.0483837971410455,False
39627794484824010,,0.0,0.0,5,20.86927488683355,5.297273045433316,0.0,0.0,33.06110171787436,1.160562523083719e-06,6.459866110705983,False
39627788432446583,,0.0,0.0,5,20.80696015342346,0.0,0.0,0.0,3.3676207550787933,0.4982901156030419,1.696281197594874,False
39627794421911880,,0.0,0.0,3,36.504507216071055,0.0,0.0,0.0,1.480234209459571,0.47705804649620787,1.3326816140018003,False
2780930544500760,,0.0,0.0,4,40.69621376948156,1.8781573645163059,0.0,0.0,7.527475085886836,0.056856686165489445,3.08715606729344,False
39627770250137767,,0.0,0.0,3,34.679698500475446,7.9959728054744215,0.0,0.0,66.93558110588648,2.886579864025407e-15,8.861960285528,False
39627715782904146,,0.0,0.0,3,53.5455001865449,0.0,0.0,0.0,2.275814986581624,0.32048894593108945,2.017507992849652,False
2780870050054164,,0.0,0.0,3,23.143478126052628,0.0,0.0,0.0,0.540061066239335,0.7633561863352356,0.7652774569974611,False
39627715791294170,,0.0,0.0,3,22.32408574615861,3.4235508842879163,0.0,0.0,14.720700657308573,0.000635975620024154,4.0672392990846955,False
39627758107627236,,0.0,0.0,3,27.989276390304234,0.0,0.0,0.0,0.4170434372591313,0.8117834036880514,0.6559329976160327,False
39627721952724618,,0.0,0.0,3,31.19384431607562,1.7270539024931943,0.0,0.0,5.982715182116972,0.05021921326939571,3.324173540377297,False
39627715908732939,,0.0,0.0,5,47.50746016077369,0.0,0.0,0.0,1.4397288249365896,0.8372613972247054,1.0019150803143917,False
39627721784953808,,0.0,0.0,5,50.9482328178003,7.769991922821561,4.9588013969513,4.9588013969513,65.3727744807123,2.1471713296250527e-13,6.330710904836624,False
39627715736764912,,0.0,0.0,7,38.1842814989009,8.05360188081675,5.55433731321114,5.55433731321114,71.86050325469509,1.6975310046518644e-13,6.584056212256156,True
39627770321439501,,0.0,0.0,3,58.628053172267464,1.387787159032317,0.0,0.0,4.925953198774989,0.08518102345233025,2.494575670200328,False
39627758246036791,,0.0,0.0,3,57.3976429309521,1.7844090038643057,0.0,0.0,6.184115493072004,0.045408419184456594,2.5452124735349004,False
39627794501600321,,0.0,0.0,4,30.151162229737686,5.450032507303236,2.195670101371369,2.195670101371369,33.702854330662,2.289009467526526e-07,5.767792620524529,False
39627794489021270,,0.0,0.0,4,58.41069699282012,7.456507661707392,0.0,0.0,59.59950650910105,7.158718062783009e-13,8.44661587797582,False
39627812608414496,,0.0,0.0,3,46.37149550251659,12.063441608252546,3.073626747847584,3.073626747847584,148.5266234357188,0.0,17.28453012998051,False
2780972898582549,,0.0,0.0,3,44.1051744689548,2.8085024433184356,0.0,0.0,10.887685974125622,0.004322838695598352,3.5498671671173914,False
2802944940441600,,0.0,0.0,4,55.416671955014124,9.707529756132466,0.0,0.0,98.23613396619726,0.0,10.01605222405666,False
39627788365336725,,0.0,0.0,5,251.0046685840889,6.899236446077835,2.636682769597894,2.636682769597894,52.59946353888872,1.0335465816524447e-10,7.38319680314072,False
39627788365336204,,0.0,0.0,3,153.50282484207258,4.334356610770388,1.4158659724397944,1.4158659724397944,21.786647229328963,1.8581880575352372e-05,4.728416005474619,False
39627806526674787,,0.0,0.0,3,55.480620694313785,12.48604356722145,0.0,0.0,158.90128396255216,0.0,16.130660267413454,False
39627794447075841,,0.0,0.0,5,84.78309168109536,1.7549912604568276,0.0,0.0,8.079994324279845,0.0886914627291816,2.6198374160692124,False
39627776319292858,,0.0,0.0,3,22.345708002999814,4.0686728436644914,0.0,0.0,19.554098708772898,5.673896587732319e-05,4.872912738427049,False
39627776323488585,,0.0,0.0,3,367.648994467011,8.164998249790637,0.0,0.0,69.66719641908416,7.771561172376096e-16,10.943623447489871,False
39627715778707964,,0.0,0.0,3,41.499520443227816,2.3146497893931413,0.0,0.0,8.357603647537713,0.015316848860720933,3.419272037897046,False
39627697676094415,,0.0,0.0,5,22.02242419809403,0.4173894741321884,0.0,0.0,5.174213973116345,0.26988456127075644,2.412195137579063,False
39627703707501881,,0.0,0.0,4,20.227284927049507,1.2225091112094888,0.0,0.0,5.494528526990214,0.1389662385460717,2.457381666226066,False
2781021137272836,,0.0,0.0,4,34.577943150396166,1.219803696297619,0.0,0.0,5.487921057501334,0.1393628594951739,2.678697680625144,False
2781021137272850,,0.0,0.0,3,21.376164040233547,0.0,0.0,0.0,1.6226626551811598,0.4442662084711829,1.558467203002333,False
39627782384260346,,0.0,0.0,3,21.245941817741276,1.1836395764844223,0.0,0.0,4.401002647020222,0.11074762405554217,2.0195829434203305,False
39627794459660213,,0.0,0.0,5,39.954909634642284,0.1301854587426026,0.0,0.0,5.016948253668022,0.2855629152321144,2.005105046636677,False
2780882096095242,,0.0,0.0,3,23.617633122934308,0.0,0.0,0.0,2.609633238949944,0.27122226736727995,1.5863056122244799,False
39627715766125022,,0.0,0.0,3,65.33952833257587,1.4899882469634136,0.0,0.0,5.220064976089106,0.07353215480832953,2.52689052858798,False
39627709806021261,,0.0,0.0,3,21.17922411245206,4.02650643256225,0.0,0.0,19.212754051465183,6.729820281659027e-05,8.406001396014425,False
39627734049095817,,0.0,0.0,3,42.88458735178788,4.231674985687154,0.0,0.0,20.90707318449038,2.8846075881161504e-05,4.892019948578546,False
39627752168489685,,0.0,0.0,3,45.05280792279265,1.538546464072061,0.0,0.0,5.367125222108641,0.06831932489566883,2.4342537592705638,False
39627746132886066,,0.0,0.0,3,28.31014579800631,8.354955292345993,2.6970437471260875,2.6970437471260875,72.80527793710033,1.1102230246251565e-16,10.303140039420072,False
39627746124502209,,0.0,0.0,5,123.39308741964282,1.9474367694709773,0.0,0.0,8.792509971087556,0.0665002352477646,2.9710087412920787,False
39627806518281462,,0.0,0.0,4,34.41600433203095,17.733037140844857,0.0,0.0,318.4606062385832,0.0,20.382227284900868,False
2780972844056582,,0.0,0.0,3,26.693266130627705,0.0,0.0,0.0,2.5610235958924643,0.27789503794178216,1.8977878159295025,False
2780978883854344,,0.0,0.0,4,37.68014145771977,0.0,0.0,0.0,3.8474206394114416,0.278418288553143,1.9839333349615533,False
39627812549691208,,0.0,0.0,3,20.979929006451272,11.108944530926378,2.1880145691792157,2.1880145691792157,126.40864859119907,0.0,11.705363877497271,False
39627733889713256,,0.0,0.0,3,26.78538337926902,0.0,0.0,0.0,1.163749538191394,0.5588496697503834,1.1564069629564928,False
39627733898102752,,0.0,0.0,7,38.23740979093975,0.0,0.0,0.0,5.12166999175815,0.5283055541652333,1.4498841727403717,False
39627733898104456,,0.0,0.0,3,22.908607412870282,0.0,0.0,0.0,2.2186326902322193,0.3297843427013043,1.3134296375147445,False
39627733898102121,,0.0,0.0,5,59.277552851258974,17.585831872583196,13.197879242162811,13.197879242162811,314.26148265076296,0.0,13.618051231719875,True
2780894196662273,,0.0,0.0,3,48.029311673918585,1.7643248921873937,0.0,0.0,6.112842325192059,0.047055799286564226,3.5636694568736966,False
2780894192467990,,0.0,0.0,3,55.970786771325635,1.703496118504954,0.0,0.0,5.901899025761444,0.0522900323100729,3.0787913103953497,False
39627733893911914,,0.0,0.0,3,55.35361491419711,0.0,0.0,0.0,2.923573022426255,0.23182175240549907,3.552453429488504,False
2802884420829184,,0.0,0.0,4,21.938748038803894,71.65705475561026,52.663778759278124,52.663778759278124,5138.7334962485265,0.0,52.7061529611491,False
39627794430298426,,0.0,0.0,3,42.48972244138677,8.828675216411952,2.1582280520922974,2.1582280520922974,80.94550607688663,0.0,13.005217221824108,False
2780954724663299,,0.0,0.0,3,49.455507890937014,3.0611665463751145,0.7107416743432226,0.7107416743432226,12.370740624646146,0.00205933881287812,3.4288028958536856,False
2780966804258828,,0.0,0.0,3,27.378253046535306,0.0,0.0,0.0,0.8628331777767426,0.6495882431559874,0.9051604604241552,False
39627794430301046,,0.0,0.0,3,22.77815941590827,0.0,0.0,0.0,1.5964341772009325,0.45013079243150544,1.5641315087968348,False
39627788390498884,,0.0,0.0,4,23.92525027951956,2.2458881684080665,0.0,0.0,9.04401366499534,0.02871138846081267,3.1171803576837807,False
39627794438686371,,0.0,0.0,6,33.59342332111048,40.78237933516832,30.770050865397135,30.770050865397135,1669.202464237564,0.0,29.23792054660401,True
39627715711600295,,0.0,0.0,3,70.65512554193499,9.624247953055331,0.0,0.0,95.62614866188973,0.0,24.14651878931702,False
39627715711599897,,0.0,0.0,3,24.273939630241266,2.0349082186729746,0.0,0.0,7.1408514584228175,0.028143869462113114,2.682756533187364,False
39627709688580207,,0.0,0.0,5,146.29122317812818,6.119815330777891,3.6342755095530013,3.6342755095530013,42.45213968282411,1.3443045565608713e-08,5.862675665193846,False
39627891050287979,,0.0,0.0,4,96.5237522817969,3.0591667320319926,0.0,0.0,13.358501094371302,0.003922112836333369,6.509815366171686,False
39627758225068443,,0.0,0.0,3,111.56932204043096,2.91428476361898,0.0,0.0,11.493055683461733,0.0031938511230120703,4.482796799708075,False
39627758212485361,,0.0,0.0,3,28.00643824998832,1.097796967617258,0.0,0.0,4.205158182109647,0.12214100889672896,2.270619910091634,False
39627770300469477,,0.0,0.0,5,26.57045165832507,0.0,0.0,0.0,2.7546600257763405,0.5996842584062492,1.528157234016547,False
39627770300470264,,0.0,0.0,4,23.928798195901727,0.0,0.0,0.0,3.6548378788628497,0.3012284048942724,1.6661696676084334,False
39633152691407270,,0.0,0.0,3,25.78721271581727,26.64466084348956,1.1944281282086697,1.1944281282086697,712.9379514645858,0.0,33.62548991416704,False
39632989906275438,,0.0,0.0,3,47.468569260946964,0.43281147885723614,0.0,0.0,3.1873257762305878,0.20318002137523694,3.8037805081035128,False
39632999762887689,,0.0,0.0,3,31.12202841219004,3.8587117681799326,1.3566391323279376,1.3566391323279376,17.8896565098903,0.0001304098655930952,4.088538346942481,False
